x,y,z,dx,dy,dz,Epoch
2519.6448913285,6278.9673214938,-1431.72130556813,-6.59364508221407,1.90569440056567,-3.25235612551011,2021-03-30T19:12:00.000
2118.84267667778,6379.5952632115,-1623.60446351203,-6.7615899395356,1.44736503630564,-3.14142949821428,2021-03-30T19:13:00.000
1708.84161611856,6452.52650349246,-1808.41953236474,-6.90016321903008,0.982805444135455,-3.01683924474282,2021-03-30T19:14:00.000
1291.42252535309,6497.44766449766,-1985.36277942996,-7.00876911839639,0.514033875415644,-2.87913123704084,2021-03-30T19:15:00.000
868.39804577834,6514.16704362526,-2153.66494485455,-7.08694320205037,0.043086239409424,-2.72890823765493,2021-03-30T19:16:00.000
441.604703612799,6502.61535768375,-2312.59456452185,-7.13435354345125,-0.427994190632778,-2.56682677930814,2021-03-30T19:17:00.000
12.8949618425458,6462.84594834945,-2461.46111492482,-7.15080133557393,-0.897164561582554,-2.3935947425797,2021-03-30T19:18:00.000
-415.870837529635,6395.03447734758,-2599.61800481127,-7.13622266283903,-1.36239221626123,-2.20996779320671,2021-03-30T19:19:00.000
-842.832532202427,6299.4780234552,-2726.46531082074,-7.09068708882386,-1.82166372539943,-2.01674525785498,2021-03-30T19:20:00.000
-1266.13810786312,6176.59371958919,-2841.45230230018,-7.01439691179462,-2.27299194784121,-1.81476730055566,2021-03-30T19:21:00.000
-1683.95167596252,6026.91693503707,-2944.07981309549,-6.90768693670693,-2.71442438814527,-1.60491181708145,2021-03-30T19:22:00.000
-2094.46138358404,5851.09892947503,-3033.90238847555,-6.77102341210983,-3.1440517508282,-1.38809074101492,2021-03-30T19:23:00.000
-2495.88724681193,5649.90400516642,-3110.53020620611,-6.60500209840849,-3.56001708760966,-1.1652457395737,2021-03-30T19:24:00.000
-2886.48882593403,5424.20609690471,-3173.63071993894,-6.41034435640885,-3.96052375580259,-0.937343620464741,2021-03-30T19:25:00.000
-3264.57263176123,5174.98497526057,-3222.93004914246,-6.18789368066082,-4.34384185527152,-0.705372514851783,2021-03-30T19:26:00.000
-3628.49938334638,4903.32202723822,-3258.2141463296,-5.93861272927692,-4.70831508575919,-0.470338129311838,2021-03-30T19:27:00.000
-3976.69104678984,4610.39561517354,-3279.3297357255,-5.66357977958058,-5.05236872826042,-0.233259594946159,2021-03-30T19:28:00.000
-4307.63761004128,4297.47595939921,-3286.18495346613,-5.36398292375971,-5.37451647181703,0.004835955913086,2021-03-30T19:29:00.000
-4619.90350352898,3965.91969381176,-3278.74971751207,-5.04111482794454,-5.67336485430266,0.242916608112765,2021-03-30T19:30:00.000
-4912.13378064805,3617.16411343337,-3257.0559200466,-4.69636943356125,-5.94761995753291,0.479949496052799,2021-03-30T19:31:00.000
-5183.060003324,3252.72099595758,-3221.1972934678,-4.33123532587712,-6.196093879926,0.714906919297637,2021-03-30T19:32:00.000
-5431.50571783225,2874.1701114038,-3171.32898620892,-3.94728894465846,-6.41770845289517,0.946769872836125,2021-03-30T19:33:00.000
-5656.39157178227,2483.15250291687,-3107.66694228465,-3.54618969455339,-6.61150102061489,1.17453175821637,2021-03-30T19:34:00.000
-5856.74003684708,2081.3633408518,-3030.48697863315,-3.1296704781352,-6.7766301336482,1.39720422939277,2021-03-30T19:35:00.000
-6031.67955644322,1670.54461557978,-2940.12356362334,-2.69952958440872,-6.91237692774532,1.61382111828035,2021-03-30T19:36:00.000
-6180.44826092979,1252.47773180933,-2836.9683864388,-2.25762414224503,-7.0181468134089,1.82344181748686,2021-03-30T19:37:00.000
-6302.3973533386,828.975968154258,-2721.46873612897,-1.80586518964959,-7.09347268661965,2.02515404333725,2021-03-30T19:38:00.000
-6396.99410520099,401.876646579749,-2594.12567544877,-1.34620838222003,-7.13802102429454,2.21807885407716,2021-03-30T19:39:00.000
-6463.82417215494,-26.9668865976101,-2455.49186507673,-0.880643198105184,-7.15159049765868,2.4013754799553,2021-03-30T19:40:00.000
-6502.59345995354,-455.693177680658,-2306.16921374646,-0.411187192565606,-7.13411270451681,2.57424377056965,2021-03-30T19:41:00.000
-6513.12954448823,-882.440700466386,-2146.8063272821,0.060123021387279,-7.08565386954351,2.73592791057948,2021-03-30T19:42:00.000
-6495.38255510317,-1305.35595284104,-1978.09573872243,0.531240327958477,-7.00641513866311,2.88572010434674,2021-03-30T19:43:00.000
-6449.4255364498,-1722.60155048197,-1800.77091350317,1.00011631221001,-6.89673253076783,3.02296421725714,2021-03-30T19:44:00.000
-6375.45422458887,-2132.36429093229,-1615.60305982852,1.4647115354673,-6.75707597646811,3.14705888785604,2021-03-30T19:45:00.000
-6273.78620256677,-2532.86311698169,-1423.39775430296,1.92300516240044,-6.58804613695259,3.25746013727868,2021-03-30T19:46:00.000
-6144.85954484876,-2922.3568462014,-1224.99143860279,2.37300299910273,-6.3903713735356,3.35368369290649,2021-03-30T19:47:00.000
-5989.23097020476,-3299.15176429573,-1021.24776014669,2.81274593196017,-6.1649048463275,3.43530700821016,2021-03-30T19:48:00.000
-5807.57347308409,-3661.60900542233,-813.053827826836,3.24031857772083,-5.91262107835175,3.50197096215831,2021-03-30T19:49:00.000
-5600.6734499083,-4008.1517018494,-601.316358767581,3.65385771522096,-5.63461144739199,3.5533813750591,2021-03-30T19:50:00.000
-5369.42733364531,-4337.2718633022,-386.957747084778,4.05155984606635,-5.33207967996284,3.58930986916838,2021-03-30T19:51:00.000
-5114.83778143368,-4647.53698176761,-170.912089555141,4.43168876447167,-5.00633729350641,3.60959490127912,2021-03-30T19:52:00.000
-4838.00943022356,-4937.59636009867,45.8788658348526,4.7925830518171,-4.65879913282962,3.61414347646574,2021-03-30T19:53:00.000
-4540.14413129112,-5206.18713223909,262.469875279308,5.13266446006104,-4.29097675451076,3.60293177800231,2021-03-30T19:54:00.000
-4222.53578377509,-5452.13989032156,477.916352725396,5.45044477277121,-3.90447308161637,3.57600613838311,2021-03-30T19:55:00.000
-3886.56462168376,-5674.38393721257,691.278626332912,5.74453547968716,-3.50097362567257,3.53348355959999,2021-03-30T19:56:00.000
-3533.69107179131,-5871.95194150105,901.626110056838,6.01365258381495,-3.0822371843076,3.47554970529021,2021-03-30T19:57:00.000
-3165.44935032241,-6043.98411976193,1108.04137869484,6.25662150249121,-2.6500887275155,3.40245749071472,2021-03-30T19:58:00.000
-2783.44074598283,-6189.73198510629,1309.62418129371,6.47238169133343,-2.20641178210841,3.31452618229562,2021-03-30T19:59:00.000
-2389.32664260422,-6308.56162499439,1505.49538702246,6.65999121344807,-1.75314079451926,3.21214030726409,2021-03-30T20:00:00.000
-1984.82127290229,-6399.9565216525,1694.80085049501,6.8186313709613,-1.29225304415508,3.09574816817716,2021-03-30T20:01:00.000
-1571.68414862367,-6463.51985925025,1876.71521443087,6.94761235167397,-0.82575941455517,2.96586032136348,2021-03-30T20:02:00.000
-1151.71223545422,-6498.97618261752,2050.44551179109,7.04637547611168,-0.3556928501588,2.82304550124408,2021-03-30T20:03:00.000
-726.732077289976,-6506.17248207527,2215.23459280558,7.11449383216812,0.115899537772354,2.6679284429635,2021-03-30T20:04:00.000
-298.591833073639,-6485.07876872954,2370.36440381779,7.1516737294504,0.586965479021981,2.50118704334568,2021-03-30T20:05:00.000
130.846709021505,-6435.78816018643,2515.15908307826,7.15775504244912,1.05545491753444,2.32354948912042,2021-03-30T20:06:00.000
559.716226669957,-6358.51653879703,2648.98791731204,7.13271389280719,1.51932716743717,2.13579221540539,2021-03-30T20:07:00.000
986.152135774959,-6253.6016231792,2771.26814692029,7.07666504418624,1.97656431856455,1.93873607571181,2021-03-30T20:08:00.000
1408.30074482752,-6121.50128321392,2881.46743341374,6.98985633467764,2.42517955940256,1.73324065015618,2021-03-30T20:09:00.000
1824.32724696539,-5962.79153368236,2979.10616317214,6.87266951798211,2.86322350018543,1.52020321269014,2021-03-30T20:10:00.000
2232.42371681476,-5778.16395331965,3063.75955118824,6.7256184436811,3.28879479250101,1.30055330768455,2021-03-30T20:11:00.000
2630.81693876287,-5568.42257672506,3135.05944114842,6.54934561394175,3.70004733735178,1.07524829384254,2021-03-30T20:12:00.000
3017.77604970205,-5334.48036457982,3192.69586188545,6.34461983656954,4.09519766525138,0.845269747887409,2021-03-30T20:13:00.000
3391.62001286305,-5077.35520934486,3236.41835716942,6.11233263984108,4.47253295882598,0.611619075757224,2021-03-30T20:14:00.000
3750.72486176639,-4798.1654756172,3266.03703596034,5.85349404221249,4.83041779991726,0.375313034120551,2021-03-30T20:15:00.000
4093.53068896469,-4498.1251738153,3281.42336717502,5.56922863671299,5.16730062299024,0.137379544257029,2021-03-30T20:16:00.000
4418.54838863619,-4178.53872077938,3282.51072994923,5.26077122973084,5.48172070164753,-0.101146422161738,2021-03-30T20:17:00.000
4724.36611677496,-3840.79527764884,3269.29469846884,4.92946113660074,5.7723147969478,-0.339227332561854,2021-03-30T20:18:00.000
5009.65536483674,-3486.36274108332,3241.83306758186,4.5767361129184,6.03782268043773,-0.575827519206703,2021-03-30T20:19:00.000
5273.17670709788,-3116.78140042744,3200.24561506937,4.20412683020145,6.27709223228278,-0.809917117036394,2021-03-30T20:20:00.000
5513.78519500885,-2733.65728519318,3144.71361762979,3.81325069112407,6.48908513228629,-1.04047703217351,2021-03-30T20:21:00.000
5730.43533810404,-2338.65520058486,3075.47905169893,3.40580437045147,6.67288127449367,-1.26650359282945,2021-03-30T20:22:00.000
5922.18564531572,-1933.49150908742,2992.8435551599,2.98355652094388,6.82768274275743,-1.48701248253988,2021-03-30T20:23:00.000
6088.20271612313,-1519.9266938915,2897.16713096424,2.54834033462617,6.95281738446264,-1.70104342610409,2021-03-30T20:24:00.000
6227.7648781326,-1099.75772380626,2788.86656067174,2.10204543944246,7.04774142014044,-1.90766460416558,2021-03-30T20:25:00.000
6340.26533186627,-674.810286033076,2668.41359498893,1.64660998657197,7.1120417565576,-2.10597613617477,2021-03-30T20:26:00.000
6425.21481340594,-246.930879398641,2536.33292428497,1.1840124032763,7.14543820439488,-2.29511397667226,2021-03-30T20:27:00.000
6482.2437635126,182.021212711506,2393.19990910783,0.716262754272625,7.14778492882134,-2.47425371976999,2021-03-30T20:28:00.000
6511.10394980542,610.182012274311,2239.63809181011,0.24539387237581,7.11907120003107,-2.64261433315719,2021-03-30T20:29:00.000
6511.66957547129,1035.69094631205,2076.31648721677,-0.226547444185455,7.05942143036208,-2.79946170023459,2021-03-30T20:30:00.000
